row_id,state,district,crop,season,year,area,production,yield_t_ha
WB_R00961,West Bengal,Medinipur West,Rice,Autumn,2010,39370.0,86742,2.2
WB_R00962,West Bengal,Medinipur West,Rice,Summer,2010,173888.0,629634,3.62
WB_R00963,West Bengal,Medinipur West,Rice,Winter,2010,403460.0,1002184,2.48
WB_R00964,West Bengal,Medinipur West,Rice,Autumn,2011,35781.0,75673,2.11
WB_R00965,West Bengal,Medinipur West,Rice,Summer,2011,137185.0,452691,3.3
WB_R00966,West Bengal,Medinipur West,Rice,Winter,2011,482718.0,1245624,2.58
WB_R00967,West Bengal,Medinipur West,Rice,Autumn,2012,37034.0,85775,2.32
WB_R00968,West Bengal,Medinipur West,Rice,Summer,2012,167853.0,478464,2.85
WB_R00969,West Bengal,Medinipur West,Rice,Winter,2012,486172.0,1315911,2.71
WB_R00970,West Bengal,Medinipur West,Rice,Autumn,2013,37862.0,87307,2.31
WB_R00971,West Bengal,Medinipur West,Rice,Summer,2013,176270.0,601882,3.41
WB_R00972,West Bengal,Medinipur West,Rice,Winter,2013,502667.0,1053375,2.1
WB_R00973,West Bengal,Medinipur West,Rice,Autumn,2014,33141.0,80300,2.42
WB_R00974,West Bengal,Medinipur West,Rice,Summer,2014,195960.0,580442,2.96
WB_R00975,West Bengal,Medinipur West,Rice,Winter,2014,496134.0,1348329,2.72
WB_R00976,West Bengal,Medinipur West,Rice,Autumn,2015,48850.0,131436,2.69
WB_R00977,West Bengal,Medinipur West,Rice,Summer,2015,197171.0,653639,3.32
WB_R00978,West Bengal,Medinipur West,Rice,Winter,2015,473763.0,1325097,2.8
WB_R00979,West Bengal,Medinipur West,Rice,Autumn,2016,40832.0,103695,2.54
WB_R00980,West Bengal,Medinipur West,Rice,Summer,2016,171267.0,618738,3.61
WB_R00981,West Bengal,Medinipur West,Rice,Winter,2016,368368.0,1027814,2.79
WB_R00982,West Bengal,Medinipur West,Rice,Autumn,2017,10427.0,25262,2.42
WB_R00983,West Bengal,Medinipur West,Rice,Summer,2017,190540.0,719225,3.77
WB_R00984,West Bengal,Medinipur West,Rice,Winter,2017,368953.0,1126841,3.05
WB_R00985,West Bengal,Medinipur West,Rice,Autumn,2018,32286.0,84535,2.62
WB_R00986,West Bengal,Medinipur West,Rice,Summer,2018,187778.0,711177,3.79
WB_R00987,West Bengal,Medinipur West,Rice,Winter,2018,360690.0,1125539,3.12
WB_R00988,West Bengal,Medinipur West,Rice,Autumn,2019,31725.0,75914,2.39
WB_R00989,West Bengal,Medinipur West,Rice,Summer,2019,198012.0,665593,3.36
WB_R00990,West Bengal,Medinipur West,Rice,Winter,2019,369926.0,998032,2.7
WB_R00991,West Bengal,Murshidabad,Rice,Autumn,1997,43480.0,65000,1.49
WB_R00992,West Bengal,Murshidabad,Rice,Summer,1997,81817.0,291510,3.56
WB_R00993,West Bengal,Murshidabad,Rice,Winter,1997,219994.0,540270,2.46
WB_R00994,West Bengal,Murshidabad,Rice,Autumn,1998,53196.0,91810,1.73
WB_R00995,West Bengal,Murshidabad,Rice,Summer,1998,91131.0,367926,4.04
WB_R00996,West Bengal,Murshidabad,Rice,Winter,1998,218651.0,534310,2.44
WB_R00997,West Bengal,Murshidabad,Rice,Autumn,1999,51465.0,83430,1.62
WB_R00998,West Bengal,Murshidabad,Rice,Summer,1999,100155.0,337320,3.37
WB_R00999,West Bengal,Murshidabad,Rice,Winter,1999,236455.0,450580,1.91
WB_R01000,West Bengal,Murshidabad,Rice,Autumn,2000,48681.0,58760,1.21
WB_R01001,West Bengal,Murshidabad,Rice,Summer,2000,108478.0,382487,3.53
WB_R01002,West Bengal,Murshidabad,Rice,Winter,2000,66958.0,106930,1.6
WB_R01003,West Bengal,Murshidabad,Rice,Autumn,2001,48521.0,97682,2.01
WB_R01004,West Bengal,Murshidabad,Rice,Summer,2001,112413.0,383715,3.41
WB_R01005,West Bengal,Murshidabad,Rice,Winter,2001,234126.0,603952,2.58
WB_R01006,West Bengal,Murshidabad,Rice,Autumn,2002,53336.0,104418,1.96
WB_R01007,West Bengal,Murshidabad,Rice,Summer,2002,115142.0,360521,3.13
WB_R01008,West Bengal,Murshidabad,Rice,Winter,2002,238246.0,607864,2.55
WB_R01009,West Bengal,Murshidabad,Rice,Autumn,2003,40170.0,84157,2.1
WB_R01010,West Bengal,Murshidabad,Rice,Summer,2003,130991.0,431128,3.29
WB_R01011,West Bengal,Murshidabad,Rice,Winter,2003,232299.0,598306,2.58
WB_R01012,West Bengal,Murshidabad,Rice,Autumn,2004,38130.0,85853,2.25
WB_R01013,West Bengal,Murshidabad,Rice,Summer,2004,140359.0,513370,3.66
WB_R01014,West Bengal,Murshidabad,Rice,Winter,2004,232211.0,595193,2.56
WB_R01015,West Bengal,Murshidabad,Rice,Autumn,2005,36281.0,78733,2.17
WB_R01016,West Bengal,Murshidabad,Rice,Summer,2005,137686.0,473728,3.44
WB_R01017,West Bengal,Murshidabad,Rice,Winter,2005,230296.0,637078,2.77
WB_R01018,West Bengal,Murshidabad,Rice,Autumn,2006,32583.0,62180,1.91
WB_R01019,West Bengal,Murshidabad,Rice,Summer,2006,137322.0,475669,3.46
WB_R01020,West Bengal,Murshidabad,Rice,Winter,2006,225168.0,492849,2.19
WB_R01021,West Bengal,Murshidabad,Rice,Autumn,2007,32662.0,65084,1.99
WB_R01022,West Bengal,Murshidabad,Rice,Summer,2007,141921.0,500939,3.53
WB_R01023,West Bengal,Murshidabad,Rice,Winter,2007,223835.0,576385,2.58
WB_R01024,West Bengal,Murshidabad,Rice,Autumn,2008,32285.0,73651,2.28
WB_R01025,West Bengal,Murshidabad,Rice,Summer,2008,135706.0,417019,3.07
WB_R01026,West Bengal,Murshidabad,Rice,Winter,2008,231525.0,633077,2.73
WB_R01027,West Bengal,Murshidabad,Rice,Autumn,2009,16629.0,35194,2.12
WB_R01028,West Bengal,Murshidabad,Rice,Summer,2009,131338.0,411311,3.13
WB_R01029,West Bengal,Murshidabad,Rice,Winter,2009,225164.0,593905,2.64
WB_R01030,West Bengal,Murshidabad,Rice,Autumn,2010,11867.0,23358,1.97
WB_R01031,West Bengal,Murshidabad,Rice,Summer,2010,121612.0,399084,3.28
WB_R01032,West Bengal,Murshidabad,Rice,Winter,2010,170696.0,439287,2.57
WB_R01033,West Bengal,Murshidabad,Rice,Autumn,2011,11849.0,26456,2.23
WB_R01034,West Bengal,Murshidabad,Rice,Summer,2011,113523.0,374864,3.3
WB_R01035,West Bengal,Murshidabad,Rice,Winter,2011,225648.0,555990,2.46
WB_R01036,West Bengal,Murshidabad,Rice,Autumn,2012,11682.0,26953,2.31
WB_R01037,West Bengal,Murshidabad,Rice,Summer,2012,114063.0,392066,3.44
WB_R01038,West Bengal,Murshidabad,Rice,Winter,2012,226641.0,554681,2.45
WB_R01039,West Bengal,Murshidabad,Rice,Autumn,2013,11617.0,30039,2.59
WB_R01040,West Bengal,Murshidabad,Rice,Summer,2013,119769.0,411888,3.44
WB_R01041,West Bengal,Murshidabad,Rice,Winter,2013,219346.0,674772,3.08
WB_R01042,West Bengal,Murshidabad,Rice,Autumn,2014,18234.0,46997,2.58
WB_R01043,West Bengal,Murshidabad,Rice,Summer,2014,126504.0,457147,3.61
WB_R01044,West Bengal,Murshidabad,Rice,Winter,2014,222718.0,686341,3.08
WB_R01045,West Bengal,Murshidabad,Rice,Autumn,2015,16144.0,43645,2.7
WB_R01046,West Bengal,Murshidabad,Rice,Summer,2015,140077.0,511559,3.65
WB_R01047,West Bengal,Murshidabad,Rice,Winter,2015,226774.0,702050,3.1
WB_R01048,West Bengal,Murshidabad,Rice,Autumn,2016,17465.0,44276,2.54
WB_R01049,West Bengal,Murshidabad,Rice,Summer,2016,126680.0,468565,3.7
WB_R01050,West Bengal,Murshidabad,Rice,Winter,2016,231140.0,722816,3.13
WB_R01051,West Bengal,Murshidabad,Rice,Autumn,2017,17831.0,45374,2.54
WB_R01052,West Bengal,Murshidabad,Rice,Summer,2017,116315.0,447936,3.85
WB_R01053,West Bengal,Murshidabad,Rice,Winter,2017,233396.0,684876,2.93
WB_R01054,West Bengal,Murshidabad,Rice,Autumn,2018,16841.0,45415,2.7
WB_R01055,West Bengal,Murshidabad,Rice,Summer,2018,121132.0,391117,3.23
WB_R01056,West Bengal,Murshidabad,Rice,Winter,2018,216294.0,631973,2.92
WB_R01057,West Bengal,Murshidabad,Rice,Autumn,2019,12860.0,35110,2.73
WB_R01058,West Bengal,Murshidabad,Rice,Summer,2019,99863.0,330734,3.31
WB_R01059,West Bengal,Murshidabad,Rice,Winter,2019,214643.0,636081,2.96
WB_R01060,West Bengal,Nadia,Rice,Autumn,1997,55567.0,98910,1.78
WB_R01061,West Bengal,Nadia,Rice,Summer,1997,121367.0,376870,3.11
WB_R01062,West Bengal,Nadia,Rice,Winter,1997,127051.0,271480,2.14
WB_R01063,West Bengal,Nadia,Rice,Autumn,1998,60217.0,106400,1.77
WB_R01064,West Bengal,Nadia,Rice,Summer,1998,125158.0,516429,4.13
WB_R01065,West Bengal,Nadia,Rice,Winter,1998,119747.0,220890,1.84
WB_R01066,West Bengal,Nadia,Rice,Autumn,1999,59940.0,124450,2.08
WB_R01067,West Bengal,Nadia,Rice,Summer,1999,133652.0,454510,3.4
WB_R01068,West Bengal,Nadia,Rice,Winter,1999,126188.0,237850,1.88
WB_R01069,West Bengal,Nadia,Rice,Autumn,2000,53425.0,98840,1.85
WB_R01070,West Bengal,Nadia,Rice,Summer,2000,147670.0,506357,3.43
WB_R01071,West Bengal,Nadia,Rice,Winter,2000,28092.0,44800,1.59
WB_R01072,West Bengal,Nadia,Rice,Autumn,2001,55580.0,124264,2.24
WB_R01073,West Bengal,Nadia,Rice,Summer,2001,156157.0,534539,3.42
WB_R01074,West Bengal,Nadia,Rice,Winter,2001,129902.0,299924,2.31
WB_R01075,West Bengal,Nadia,Rice,Autumn,2002,55185.0,118693,2.15
WB_R01076,West Bengal,Nadia,Rice,Summer,2002,158907.0,552776,3.48
WB_R01077,West Bengal,Nadia,Rice,Winter,2002,127639.0,327586,2.57
WB_R01078,West Bengal,Nadia,Rice,Autumn,2003,61458.0,135358,2.2
WB_R01079,West Bengal,Nadia,Rice,Summer,2003,118822.0,397368,3.34
WB_R01080,West Bengal,Nadia,Rice,Winter,2003,129396.0,307364,2.38
WB_R01081,West Bengal,Nadia,Rice,Autumn,2004,56617.0,123805,2.19
WB_R01082,West Bengal,Nadia,Rice,Summer,2004,109866.0,366510,3.34
WB_R01083,West Bengal,Nadia,Rice,Winter,2004,119648.0,273359,2.28
WB_R01084,West Bengal,Nadia,Rice,Autumn,2005,46201.0,101837,2.2
WB_R01085,West Bengal,Nadia,Rice,Summer,2005,107541.0,349808,3.25
WB_R01086,West Bengal,Nadia,Rice,Winter,2005,111671.0,280791,2.51
WB_R01087,West Bengal,Nadia,Rice,Autumn,2006,41389.0,93352,2.26
WB_R01088,West Bengal,Nadia,Rice,Summer,2006,101085.0,352101,3.48
WB_R01089,West Bengal,Nadia,Rice,Winter,2006,107837.0,232244,2.15
WB_R01090,West Bengal,Nadia,Rice,Autumn,2007,45870.0,102345,2.23
WB_R01091,West Bengal,Nadia,Rice,Summer,2007,104250.0,357209,3.43
WB_R01092,West Bengal,Nadia,Rice,Winter,2007,90625.0,223469,2.47
WB_R01093,West Bengal,Nadia,Rice,Autumn,2008,56861.0,132676,2.33
WB_R01094,West Bengal,Nadia,Rice,Summer,2008,104873.0,365878,3.49
WB_R01095,West Bengal,Nadia,Rice,Winter,2008,115484.0,300969,2.61
WB_R01096,West Bengal,Nadia,Rice,Autumn,2009,43801.0,99443,2.27
WB_R01097,West Bengal,Nadia,Rice,Summer,2009,96531.0,322925,3.35
WB_R01098,West Bengal,Nadia,Rice,Winter,2009,98490.0,242497,2.46
WB_R01099,West Bengal,Nadia,Rice,Autumn,2010,48392.0,100640,2.08
WB_R01100,West Bengal,Nadia,Rice,Summer,2010,98567.0,348095,3.53
WB_R01101,West Bengal,Nadia,Rice,Winter,2010,88778.0,201733,2.27
WB_R01102,West Bengal,Nadia,Rice,Autumn,2011,47487.0,104923,2.21
WB_R01103,West Bengal,Nadia,Rice,Summer,2011,97703.0,350155,3.58
WB_R01104,West Bengal,Nadia,Rice,Winter,2011,106951.0,289408,2.71
WB_R01105,West Bengal,Nadia,Rice,Autumn,2012,47478.0,105131,2.21
WB_R01106,West Bengal,Nadia,Rice,Summer,2012,95233.0,357653,3.76
WB_R01107,West Bengal,Nadia,Rice,Winter,2012,90144.0,205511,2.28
WB_R01108,West Bengal,Nadia,Rice,Autumn,2013,47696.0,114531,2.4
WB_R01109,West Bengal,Nadia,Rice,Summer,2013,94331.0,351024,3.72
WB_R01110,West Bengal,Nadia,Rice,Winter,2013,97006.0,268862,2.77
WB_R01111,West Bengal,Nadia,Rice,Autumn,2014,49599.0,132900,2.68
WB_R01112,West Bengal,Nadia,Rice,Summer,2014,98286.0,374824,3.81
WB_R01113,West Bengal,Nadia,Rice,Winter,2014,94963.0,273137,2.88
WB_R01114,West Bengal,Nadia,Rice,Autumn,2015,49081.0,121145,2.47
WB_R01115,West Bengal,Nadia,Rice,Summer,2015,91857.0,332600,3.62
WB_R01116,West Bengal,Nadia,Rice,Winter,2015,96189.0,289324,3.01
WB_R01117,West Bengal,Nadia,Rice,Autumn,2016,51842.0,138021,2.66
WB_R01118,West Bengal,Nadia,Rice,Summer,2016,82179.0,311661,3.79
WB_R01119,West Bengal,Nadia,Rice,Winter,2016,92143.0,284271,3.09
WB_R01120,West Bengal,Nadia,Rice,Autumn,2017,51976.0,147671,2.84
WB_R01121,West Bengal,Nadia,Rice,Summer,2017,94808.0,343314,3.62
WB_R01122,West Bengal,Nadia,Rice,Winter,2017,95876.0,313318,3.27
WB_R01123,West Bengal,Nadia,Rice,Autumn,2018,41868.0,110241,2.63
WB_R01124,West Bengal,Nadia,Rice,Summer,2018,93154.0,347424,3.73
WB_R01125,West Bengal,Nadia,Rice,Winter,2018,94639.0,302231,3.19
WB_R01126,West Bengal,Nadia,Rice,Autumn,2019,41858.0,106617,2.55
WB_R01127,West Bengal,Nadia,Rice,Summer,2019,81198.0,310047,3.82
WB_R01128,West Bengal,Nadia,Rice,Winter,2019,93424.0,306368,3.28
WB_R01129,West Bengal,Paschim Bardhaman,Rice,Autumn,2016,1615.0,4724,2.93
WB_R01130,West Bengal,Paschim Bardhaman,Rice,Summer,2016,364.0,1200,3.3
WB_R01131,West Bengal,Paschim Bardhaman,Rice,Winter,2016,40518.0,138044,3.41
WB_R01132,West Bengal,Paschim Bardhaman,Rice,Autumn,2017,15.0,43,2.87
WB_R01133,West Bengal,Paschim Bardhaman,Rice,Summer,2017,383.0,1348,3.52
WB_R01134,West Bengal,Paschim Bardhaman,Rice,Winter,2017,40219.0,128435,3.19
WB_R01135,West Bengal,Paschim Bardhaman,Rice,Autumn,2018,100.0,313,3.13
WB_R01136,West Bengal,Paschim Bardhaman,Rice,Summer,2018,515.0,1845,3.58
WB_R01137,West Bengal,Paschim Bardhaman,Rice,Winter,2018,42002.0,110668,2.63
WB_R01138,West Bengal,Paschim Bardhaman,Rice,Autumn,2019,65.0,192,2.95
WB_R01139,West Bengal,Paschim Bardhaman,Rice,Summer,2019,522.0,1718,3.29
WB_R01140,West Bengal,Paschim Bardhaman,Rice,Winter,2019,40627.0,125562,3.09
WB_R01141,West Bengal,Purba Bardhaman,Rice,Autumn,1997,34675.0,91590,2.64
WB_R01142,West Bengal,Purba Bardhaman,Rice,Summer,1997,201048.0,691690,3.44
WB_R01143,West Bengal,Purba Bardhaman,Rice,Winter,1997,417834.0,1146060,2.74
WB_R01144,West Bengal,Purba Bardhaman,Rice,Autumn,1998,34681.0,101480,2.93
WB_R01145,West Bengal,Purba Bardhaman,Rice,Summer,1998,249525.0,882289,3.54
WB_R01146,West Bengal,Purba Bardhaman,Rice,Winter,1998,416509.0,1161520,2.79
WB_R01147,West Bengal,Purba Bardhaman,Rice,Autumn,1999,35163.0,84840,2.41
WB_R01148,West Bengal,Purba Bardhaman,Rice,Summer,1999,228995.0,773640,3.38
WB_R01149,West Bengal,Purba Bardhaman,Rice,Winter,1999,414208.0,1000580,2.42
WB_R01150,West Bengal,Purba Bardhaman,Rice,Autumn,2000,18791.0,34070,1.81
WB_R01151,West Bengal,Purba Bardhaman,Rice,Summer,2000,219769.0,839305,3.82
WB_R01152,West Bengal,Purba Bardhaman,Rice,Winter,2000,344094.0,698020,2.03
WB_R01153,West Bengal,Purba Bardhaman,Rice,Autumn,2001,21097.0,55797,2.64
WB_R01154,West Bengal,Purba Bardhaman,Rice,Summer,2001,218525.0,719603,3.29
WB_R01155,West Bengal,Purba Bardhaman,Rice,Winter,2001,420467.0,1155222,2.75
WB_R01156,West Bengal,Purba Bardhaman,Rice,Autumn,2002,26341.0,76201,2.89
WB_R01157,West Bengal,Purba Bardhaman,Rice,Summer,2002,216157.0,650283,3.01
WB_R01158,West Bengal,Purba Bardhaman,Rice,Winter,2002,404986.0,1204889,2.98
WB_R01159,West Bengal,Purba Bardhaman,Rice,Autumn,2003,18420.0,51773,2.81
WB_R01160,West Bengal,Purba Bardhaman,Rice,Summer,2003,215469.0,699200,3.25
WB_R01161,West Bengal,Purba Bardhaman,Rice,Winter,2003,421645.0,1257087,2.98
WB_R01162,West Bengal,Purba Bardhaman,Rice,Autumn,2004,17119.0,52128,3.05
WB_R01163,West Bengal,Purba Bardhaman,Rice,Summer,2004,200398.0,609379,3.04
WB_R01164,West Bengal,Purba Bardhaman,Rice,Winter,2004,416657.0,1231421,2.96
WB_R01165,West Bengal,Purba Bardhaman,Rice,Autumn,2005,14641.0,44609,3.05
WB_R01166,West Bengal,Purba Bardhaman,Rice,Summer,2005,207192.0,558393,2.7
WB_R01167,West Bengal,Purba Bardhaman,Rice,Winter,2005,417180.0,1365492,3.27
WB_R01168,West Bengal,Purba Bardhaman,Rice,Autumn,2006,13530.0,43731,3.23
WB_R01169,West Bengal,Purba Bardhaman,Rice,Summer,2006,209769.0,721948,3.44
WB_R01170,West Bengal,Purba Bardhaman,Rice,Winter,2006,419514.0,1201310,2.86
WB_R01171,West Bengal,Purba Bardhaman,Rice,Autumn,2007,17567.0,51880,2.95
WB_R01172,West Bengal,Purba Bardhaman,Rice,Summer,2007,203741.0,679998,3.34
WB_R01173,West Bengal,Purba Bardhaman,Rice,Winter,2007,414468.0,1126762,2.72
WB_R01174,West Bengal,Purba Bardhaman,Rice,Autumn,2008,15358.0,44529,2.9
WB_R01175,West Bengal,Purba Bardhaman,Rice,Summer,2008,233697.0,661427,2.83
WB_R01176,West Bengal,Purba Bardhaman,Rice,Winter,2008,417486.0,1170211,2.8
WB_R01177,West Bengal,Purba Bardhaman,Rice,Autumn,2009,12066.0,35141,2.91
WB_R01178,West Bengal,Purba Bardhaman,Rice,Summer,2009,230750.0,744206,3.23
WB_R01179,West Bengal,Purba Bardhaman,Rice,Winter,2009,429698.0,1271906,2.96
WB_R01180,West Bengal,Purba Bardhaman,Rice,Autumn,2010,9285.0,26478,2.85
WB_R01181,West Bengal,Purba Bardhaman,Rice,Summer,2010,189443.0,585863,3.09
WB_R01182,West Bengal,Purba Bardhaman,Rice,Winter,2010,364128.0,1053602,2.89
WB_R01183,West Bengal,Purba Bardhaman,Rice,Autumn,2011,10169.0,30638,3.01
WB_R01184,West Bengal,Purba Bardhaman,Rice,Summer,2011,169333.0,476332,2.81
WB_R01185,West Bengal,Purba Bardhaman,Rice,Winter,2011,413299.0,1242347,3.01
WB_R01186,West Bengal,Purba Bardhaman,Rice,Autumn,2012,9293.0,28765,3.1
WB_R01187,West Bengal,Purba Bardhaman,Rice,Summer,2012,163328.0,592495,3.63
WB_R01188,West Bengal,Purba Bardhaman,Rice,Winter,2012,420798.0,1301195,3.09
WB_R01189,West Bengal,Purba Bardhaman,Rice,Autumn,2013,9356.0,25163,2.69
WB_R01190,West Bengal,Purba Bardhaman,Rice,Summer,2013,176219.0,668407,3.79
WB_R01191,West Bengal,Purba Bardhaman,Rice,Winter,2013,418616.0,1323049,3.16
WB_R01192,West Bengal,Purba Bardhaman,Rice,Autumn,2014,13198.0,44362,3.36
WB_R01193,West Bengal,Purba Bardhaman,Rice,Summer,2014,150267.0,490532,3.26
WB_R01194,West Bengal,Purba Bardhaman,Rice,Winter,2014,419814.0,1361138,3.24
WB_R01195,West Bengal,Purba Bardhaman,Rice,Autumn,2015,13142.0,42481,3.23
WB_R01196,West Bengal,Purba Bardhaman,Rice,Summer,2015,148014.0,489780,3.31
WB_R01197,West Bengal,Purba Bardhaman,Rice,Winter,2015,417317.0,1417173,3.4
WB_R01198,West Bengal,Purba Bardhaman,Rice,Autumn,2016,12388.0,38294,3.09
WB_R01199,West Bengal,Purba Bardhaman,Rice,Summer,2016,125719.0,292764,2.33
WB_R01200,West Bengal,Purba Bardhaman,Rice,Winter,2016,355335.0,1183394,3.33
WB_R01201,West Bengal,Purba Bardhaman,Rice,Autumn,2017,14592.0,44188,3.03
WB_R01202,West Bengal,Purba Bardhaman,Rice,Summer,2017,149145.0,531835,3.57
WB_R01203,West Bengal,Purba Bardhaman,Rice,Winter,2017,356876.0,1021406,2.86
WB_R01204,West Bengal,Purba Bardhaman,Rice,Autumn,2018,14583.0,44532,3.05
WB_R01205,West Bengal,Purba Bardhaman,Rice,Summer,2018,152224.0,545645,3.58
WB_R01206,West Bengal,Purba Bardhaman,Rice,Winter,2018,358495.0,1154455,3.22
WB_R01207,West Bengal,Purba Bardhaman,Rice,Autumn,2019,12710.0,14040,1.1
WB_R01208,West Bengal,Purba Bardhaman,Rice,Summer,2019,158631.0,614662,3.87
WB_R01209,West Bengal,Purba Bardhaman,Rice,Winter,2019,366490.0,1301445,3.55
WB_R01210,West Bengal,Purulia,Rice,Autumn,1997,4327.0,6350,1.47
WB_R01211,West Bengal,Purulia,Rice,Summer,1997,2995.0,7130,2.38
WB_R01212,West Bengal,Purulia,Rice,Winter,1997,315095.0,595830,1.89
WB_R01213,West Bengal,Purulia,Rice,Autumn,1998,1561.0,1250,0.8
WB_R01214,West Bengal,Purulia,Rice,Summer,1998,3060.0,4048,1.32
WB_R01215,West Bengal,Purulia,Rice,Winter,1998,227172.0,336300,1.48
WB_R01216,West Bengal,Purulia,Rice,Autumn,1999,2306.0,3400,1.47
WB_R01217,West Bengal,Purulia,Rice,Summer,1999,3576.0,8650,2.42
WB_R01218,West Bengal,Purulia,Rice,Winter,1999,294107.0,535580,1.82
WB_R01219,West Bengal,Purulia,Rice,Autumn,2000,2632.0,2620,1.0
WB_R01220,West Bengal,Purulia,Rice,Summer,2000,1023.0,2454,2.4
WB_R01221,West Bengal,Purulia,Rice,Winter,2000,258531.0,469910,1.82
WB_R01222,West Bengal,Purulia,Rice,Autumn,2001,3132.0,7255,2.32
WB_R01223,West Bengal,Purulia,Rice,Summer,2001,1213.0,2184,1.8
WB_R01224,West Bengal,Purulia,Rice,Winter,2001,290378.0,735730,2.53
WB_R01225,West Bengal,Purulia,Rice,Autumn,2002,1290.0,2691,2.09
WB_R01226,West Bengal,Purulia,Rice,Summer,2002,757.0,1583,2.09
WB_R01227,West Bengal,Purulia,Rice,Winter,2002,228204.0,482579,2.11
WB_R01228,West Bengal,Purulia,Rice,Autumn,2003,1981.0,2707,1.37
WB_R01229,West Bengal,Purulia,Rice,Summer,2003,1800.0,4104,2.28
WB_R01230,West Bengal,Purulia,Rice,Winter,2003,290796.0,632908,2.18
WB_R01231,West Bengal,Purulia,Rice,Autumn,2004,780.0,1604,2.06
WB_R01232,West Bengal,Purulia,Rice,Summer,2004,1354.0,2836,2.09
WB_R01233,West Bengal,Purulia,Rice,Winter,2004,287528.0,669276,2.33
WB_R01234,West Bengal,Purulia,Rice,Autumn,2005,1606.0,1497,0.93
WB_R01235,West Bengal,Purulia,Rice,Summer,2005,1221.0,2818,2.31
WB_R01236,West Bengal,Purulia,Rice,Winter,2005,264150.0,524587,1.99
WB_R01237,West Bengal,Purulia,Rice,Autumn,2006,1993.0,2992,1.5
WB_R01238,West Bengal,Purulia,Rice,Summer,2006,1336.0,3319,2.48
WB_R01239,West Bengal,Purulia,Rice,Winter,2006,277234.0,725085,2.62
WB_R01240,West Bengal,Purulia,Rice,Autumn,2007,2210.0,3795,1.72
WB_R01241,West Bengal,Purulia,Rice,Summer,2007,2825.0,4437,1.57
WB_R01242,West Bengal,Purulia,Rice,Winter,2007,308632.0,759940,2.46
WB_R01243,West Bengal,Purulia,Rice,Autumn,2008,2119.0,4169,1.97
WB_R01244,West Bengal,Purulia,Rice,Summer,2008,1014.0,1869,1.84
WB_R01245,West Bengal,Purulia,Rice,Winter,2008,297872.0,738143,2.48
WB_R01246,West Bengal,Purulia,Rice,Autumn,2009,162.0,134,0.83
WB_R01247,West Bengal,Purulia,Rice,Summer,2009,374.0,795,2.13
WB_R01248,West Bengal,Purulia,Rice,Winter,2009,265107.0,597845,2.26
WB_R01249,West Bengal,Purulia,Rice,Autumn,2010,122.0,35,0.29
WB_R01250,West Bengal,Purulia,Rice,Summer,2010,105.0,281,2.68
WB_R01251,West Bengal,Purulia,Rice,Winter,2010,152676.0,261435,1.71
WB_R01252,West Bengal,Purulia,Rice,Autumn,2011,200.0,245,1.23
WB_R01253,West Bengal,Purulia,Rice,Summer,2011,122.0,301,2.47
WB_R01254,West Bengal,Purulia,Rice,Winter,2011,270270.0,731799,2.71
WB_R01255,West Bengal,Purulia,Rice,Autumn,2012,123.0,308,2.5
WB_R01256,West Bengal,Purulia,Rice,Summer,2012,280.0,872,3.11
WB_R01257,West Bengal,Purulia,Rice,Winter,2012,288735.0,729553,2.53
WB_R01258,West Bengal,Purulia,Rice,Autumn,2013,92.0,128,1.39
WB_R01259,West Bengal,Purulia,Rice,Summer,2013,516.0,1274,2.47
WB_R01260,West Bengal,Purulia,Rice,Winter,2013,302274.0,730136,2.42
WB_R01261,West Bengal,Purulia,Rice,Autumn,2014,264.0,721,2.73
WB_R01262,West Bengal,Purulia,Rice,Summer,2014,306.0,801,2.62
WB_R01263,West Bengal,Purulia,Rice,Winter,2014,279151.0,597899,2.14
WB_R01264,West Bengal,Purulia,Rice,Autumn,2015,183.0,496,2.71
WB_R01265,West Bengal,Purulia,Rice,Summer,2015,516.0,629,1.22
WB_R01266,West Bengal,Purulia,Rice,Winter,2015,271430.0,499314,1.84
WB_R01267,West Bengal,Purulia,Rice,Autumn,2016,284.0,723,2.55
WB_R01268,West Bengal,Purulia,Rice,Summer,2016,182.0,466,2.56
WB_R01269,West Bengal,Purulia,Rice,Winter,2016,276351.0,648626,2.35
WB_R01270,West Bengal,Purulia,Rice,Autumn,2017,252.0,581,2.31
WB_R01271,West Bengal,Purulia,Rice,Summer,2017,270.0,617,2.29
WB_R01272,West Bengal,Purulia,Rice,Winter,2017,272651.0,750270,2.75
WB_R01273,West Bengal,Purulia,Rice,Autumn,2018,546.0,1376,2.52
WB_R01274,West Bengal,Purulia,Rice,Summer,2018,378.0,1144,3.03
WB_R01275,West Bengal,Purulia,Rice,Winter,2018,281236.0,615025,2.19
WB_R01276,West Bengal,Purulia,Rice,Autumn,2019,346.0,801,2.32
WB_R01277,West Bengal,Purulia,Rice,Summer,2019,544.0,1644,3.02
WB_R01278,West Bengal,Purulia,Rice,Winter,2019,285631.0,794280,2.78
